UniqueID,Phylum,Subphylum,Class,Order,Family,Genus,Species,Taxonomy,Circumference_cm,DBH_cm,Basal_area_m2,CaCo_index,Foliage_projective_cover ,Canopy_height_first_m,Canopy_height_second_m,Stage_Development,Seed_density,Year_sampling,Month_Sampling,Season_sampling,Site,Area,Plot,TreeID
Flora_CRN_162,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,16,5.095541401,0.020392487,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,16.1
Flora_CRN_163,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,22,7.006369427,0.038554545,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,16.2
Flora_CRN_164,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,15,4.777070064,0.017923084,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,16.3
Flora_CRN_165,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,14,4.458598726,0.015612997,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,16.4
Flora_CRN_166,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,28,8.917197452,0.06245199,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,17
Flora_CRN_167,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,18.1
Flora_CRN_168,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,18.2
Flora_CRN_169,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,18,5.732484076,0.025809241,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,18.3
Flora_CRN_170,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,17,5.414012739,0.023021205,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,19
Flora_CRN_171,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,26,8.280254777,0.05384891,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,20
Flora_CRN_172,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,26,8.280254777,0.05384891,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,21
Flora_CRN_173,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,24,7.643312102,0.045883095,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,22
Flora_CRN_174,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,21,6.687898089,0.035129244,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,23.1
Flora_CRN_175,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,26,8.280254777,0.05384891,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,23.2
Flora_CRN_176,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,24.1
Flora_CRN_177,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,18,5.732484076,0.025809241,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,24.2
Flora_CRN_178,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,25,7.961783439,0.049786344,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,25.1
Flora_CRN_179,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,20,6.369426752,0.03186326,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,25.2
Flora_CRN_180,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,12,3.821656051,0.011470774,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,25.3
Flora_CRN_181,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,26,8.280254777,0.05384891,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,26.1
Flora_CRN_182,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,26.2
Flora_CRN_183,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,17,5.414012739,0.023021205,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,27.1
Flora_CRN_184,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,22,7.006369427,0.038554545,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,27.2
Flora_CRN_185,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,25,7.961783439,0.049786344,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,27.3
Flora_CRN_186,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,29,9.23566879,0.066992505,77.69,57.3,10.9,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKB,27.4
Flora_CRN_187,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,26,8.280254777,0.05384891,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,1
Flora_CRN_188,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,15,4.777070064,0.017923084,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,2
Flora_CRN_189,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,15,4.777070064,0.017923084,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,3
Flora_CRN_190,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,4
Flora_CRN_191,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,5
Flora_CRN_192,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,6
Flora_CRN_193,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,7
Flora_CRN_194,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,8
Flora_CRN_195,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,19,6.050955414,0.028756592,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,9.1
Flora_CRN_196,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,15,4.777070064,0.017923084,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,9.2
Flora_CRN_197,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,13,4.140127389,0.013462227,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,9.3
Flora_CRN_198,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,13,4.140127389,0.013462227,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,9.4
Flora_CRN_199,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,17,5.414012739,0.023021205,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,10.1
Flora_CRN_200,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,17,5.414012739,0.023021205,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,10.2
Flora_CRN_201,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,17,5.414012739,0.023021205,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,10.3
Flora_CRN_202,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,20,6.369426752,0.03186326,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,10.4
Flora_CRN_203,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,13,4.140127389,0.013462227,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,11.1
Flora_CRN_204,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,19,6.050955414,0.028756592,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,11.2
Flora_CRN_205,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,19,6.050955414,0.028756592,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,12
Flora_CRN_206,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,19,6.050955414,0.028756592,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,13
Flora_CRN_207,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,19,6.050955414,0.028756592,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,14
Flora_CRN_208,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,41,13.05732484,0.133905351,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,15.1
Flora_CRN_209,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,23,7.324840764,0.042139162,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,15.2
Flora_CRN_210,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,18,5.732484076,0.025809241,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,16
Flora_CRN_211,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,18,5.732484076,0.025809241,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,17
Flora_CRN_212,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,18,5.732484076,0.025809241,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,18
Flora_CRN_213,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,17,5.414012739,0.023021205,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,19
Flora_CRN_214,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,17,5.414012739,0.023021205,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,20
Flora_CRN_215,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,24,7.643312102,0.045883095,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,21
Flora_CRN_216,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,14,4.458598726,0.015612997,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,22.1
Flora_CRN_217,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,11,3.503184713,0.009638636,80.4,65.7,10.6,NO,Mature,NO,2019,August,Before rainy season,Likupang,Monoculture Reforestation,LKC,22.2
